Datum;Scale
10.11.2021 02:30;48.82
10.11.2021 02:40;48.79
10.11.2021 02:50;48.79
10.11.2021 03:00;48.71
10.11.2021 03:10;48.68
10.11.2021 03:20;48.65
10.11.2021 03:30;48.61
10.11.2021 03:40;48.59
10.11.2021 03:50;48.56
10.11.2021 04:00;48.55
10.11.2021 04:10;48.5
10.11.2021 04:20;48.48
10.11.2021 04:30;48.43
10.11.2021 04:40;48.45
10.11.2021 04:50;48.41
10.11.2021 05:00;48.37
10.11.2021 05:10;48.33
10.11.2021 05:20;48.29
10.11.2021 05:30;48.24
10.11.2021 05:40;48.24
10.11.2021 05:50;48.21
10.11.2021 06:00;48.16
10.11.2021 06:10;48.12
10.11.2021 06:20;48.12
10.11.2021 06:30;48.11
10.11.2021 06:40;48.08
10.11.2021 06:50;48.06
10.11.2021 07:00;48.05
10.11.2021 07:10;48
10.11.2021 07:20;48
10.11.2021 07:30;47.99
10.11.2021 07:40;47.99
10.11.2021 07:50;47.95
10.11.2021 08:00;47.93
10.11.2021 08:10;47.9
10.11.2021 08:20;47.9
10.11.2021 08:30;47.88
10.11.2021 08:40;47.88
10.11.2021 08:50;47.87
10.11.2021 09:00;47.9
10.11.2021 09:10;47.89
10.11.2021 09:20;47.87
10.11.2021 09:30;47.86
10.11.2021 09:40;47.87
10.11.2021 09:50;47.87
10.11.2021 10:00;47.83
10.11.2021 10:10;47.83
10.11.2021 10:20;47.83
10.11.2021 10:30;47.83
10.11.2021 10:40;47.87
10.11.2021 10:50;47.84
10.11.2021 11:00;47.88
10.11.2021 11:10;47.98
10.11.2021 11:20;48.01
10.11.2021 11:30;48.11
10.11.2021 11:40;48.12
10.11.2021 11:50;48.12
10.11.2021 12:00;48.19
10.11.2021 12:10;48.18
10.11.2021 12:20;48.09
10.11.2021 12:30;47.94
10.11.2021 12:40;47.84
10.11.2021 12:50;47.75
10.11.2021 13:00;47.64
10.11.2021 13:10;47.55
10.11.2021 13:20;47.43
10.11.2021 13:30;47.31
10.11.2021 13:40;47.22
10.11.2021 13:50;47.11
10.11.2021 14:00;47.09
10.11.2021 14:10;47.03
10.11.2021 14:20;46.97
10.11.2021 14:30;46.94
10.11.2021 14:40;46.9
10.11.2021 14:50;46.87
10.11.2021 15:00;46.84
10.11.2021 15:10;46.81
10.11.2021 15:20;46.8
10.11.2021 15:30;46.76
10.11.2021 15:40;46.76
10.11.2021 15:50;46.71
10.11.2021 16:00;46.7
10.11.2021 16:10;46.66
10.11.2021 16:20;46.67
10.11.2021 16:30;46.65
10.11.2021 16:40;46.6
10.11.2021 16:50;46.63
10.11.2021 17:00;46.6
10.11.2021 17:10;46.6
10.11.2021 17:20;46.59
10.11.2021 17:30;46.58
10.11.2021 17:40;46.56
10.11.2021 17:50;46.56
10.11.2021 18:00;46.53
10.11.2021 18:10;46.52
10.11.2021 18:20;46.51
10.11.2021 18:30;46.5
10.11.2021 18:40;46.52
10.11.2021 18:50;46.5
10.11.2021 19:00;46.53
10.11.2021 19:10;46.54
10.11.2021 19:20;46.53
10.11.2021 19:30;46.55
10.11.2021 19:40;46.58
10.11.2021 19:50;46.56
10.11.2021 20:00;46.58
10.11.2021 20:10;46.6
10.11.2021 20:20;46.63
10.11.2021 20:30;46.62
10.11.2021 20:40;46.64
10.11.2021 20:50;46.69
10.11.2021 21:00;46.69
10.11.2021 21:10;46.66
10.11.2021 21:20;46.71
10.11.2021 21:30;46.71
10.11.2021 21:40;46.71
10.11.2021 21:50;46.76
10.11.2021 22:00;46.77
10.11.2021 22:10;46.79
10.11.2021 22:20;46.79
10.11.2021 22:30;46.84
10.11.2021 22:40;46.82
10.11.2021 22:50;46.84
10.11.2021 23:00;46.88
10.11.2021 23:10;46.89
10.11.2021 23:20;46.9
10.11.2021 23:30;46.91
10.11.2021 23:40;46.91
10.11.2021 23:50;46.91
11.11.2021 00:00;46.95
11.11.2021 00:10;47
11.11.2021 00:20;46.99
11.11.2021 00:30;47
